# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	58.333	5.3	18.9	80	FP929055.1 Ruminococcus torques L2-14 draft genome	1779902	1779867	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	58.333	5.3	18.9	80	FP929055.1 Ruminococcus torques L2-14 draft genome	1779902	1779867	transporter
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	26.877	6.37e-20	87.4	80	FP929055.1 Ruminococcus torques L2-14 draft genome	1070303	1069563	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	39.269	7.31e-40	144	80	FP929055.1 Ruminococcus torques L2-14 draft genome	1113862	1113209	transporter
gnl|TC-DB|Q9Y5U8|2.A.105.1.2	2.A.105.1.2	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q9Y5U8|2.A.105.1.2	20.930	0.85	25.8	75	FP929055.1 Ruminococcus torques L2-14 draft genome	2347202	2346951	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	38.554	4.57e-29	110	86	FP929055.1 Ruminococcus torques L2-14 draft genome	709273	708785	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	41.317	1.03e-29	111	87	FP929055.1 Ruminococcus torques L2-14 draft genome	709285	708785	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	27.072	4.39e-11	57.8	94	FP929055.1 Ruminococcus torques L2-14 draft genome	709282	708740	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	29.670	5.84e-12	60.5	94	FP929055.1 Ruminococcus torques L2-14 draft genome	709282	708737	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	23.951	3.03e-16	79.0	81	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641415	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	23.951	3.03e-16	79.0	81	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641415	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	23.951	3.03e-16	79.0	81	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641415	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	25.355	4.16e-16	79.0	78	FP929055.1 Ruminococcus torques L2-14 draft genome	2640267	2641415	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	23.833	3.69e-10	59.3	85	FP929055.1 Ruminococcus torques L2-14 draft genome	2640297	2641424	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	23.002	5.09e-11	62.4	80	FP929055.1 Ruminococcus torques L2-14 draft genome	2640276	2641415	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	23.747	1.58e-08	54.7	78	FP929055.1 Ruminococcus torques L2-14 draft genome	2640132	2641415	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	21.281	1.00e-12	67.8	84	FP929055.1 Ruminococcus torques L2-14 draft genome	2640225	2641424	transporter
gnl|TC-DB|O74969|2.A.1.1.21	2.A.1.1.21	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O74969|2.A.1.1.21	23.077	1.13e-09	58.2	75	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641424	transporter
gnl|TC-DB|O74849|2.A.1.1.22	2.A.1.1.22	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|O74849|2.A.1.1.22	23.934	4.09e-12	66.2	75	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641424	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	D-mannitol	EX_cpd00314_e0	rxn12587	gnl|TC-DB|Q8VZ80|2.A.1.1.34	22.356	6.24e-13	68.9	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640276	2641424	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8VZ80|2.A.1.1.34	22.356	6.24e-13	68.9	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640276	2641424	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8VZ80|2.A.1.1.34	22.356	6.24e-13	68.9	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640276	2641424	transporter
gnl|TC-DB|Q8VZ80|2.A.1.1.34	2.A.1.1.34	xylitol	EX_cpd00306_e0	rxn12532	gnl|TC-DB|Q8VZ80|2.A.1.1.34	22.356	6.24e-13	68.9	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640276	2641424	transporter
gnl|TC-DB|P49374|2.A.1.1.39	2.A.1.1.39	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P49374|2.A.1.1.39	23.944	7.07e-12	65.5	75	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641415	transporter
gnl|TC-DB|O52733|2.A.1.1.41	2.A.1.1.41	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|O52733|2.A.1.1.41	26.119	6.49e-21	93.2	81	FP929055.1 Ruminococcus torques L2-14 draft genome	2640312	2641415	transporter
gnl|TC-DB|Q8G3X1|2.A.1.1.42	2.A.1.1.42	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8G3X1|2.A.1.1.42	23.301	1.23e-10	61.2	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640273	2641415	transporter
gnl|TC-DB|Q8L6Z8|2.A.1.1.45	2.A.1.1.45	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8L6Z8|2.A.1.1.45	21.831	1.06e-10	61.2	80	FP929055.1 Ruminococcus torques L2-14 draft genome	2640267	2641415	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q2MEV7|2.A.1.1.51	21.583	0.011	35.4	77	FP929055.1 Ruminococcus torques L2-14 draft genome	2640267	2641424	transporter
gnl|TC-DB|Q2MEV7|2.A.1.1.51	2.A.1.1.51	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q2MEV7|2.A.1.1.51	21.583	0.011	35.4	77	FP929055.1 Ruminococcus torques L2-14 draft genome	2640267	2641424	transporter
gnl|TC-DB|Q8NL90|2.A.1.1.54	2.A.1.1.54	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|Q8NL90|2.A.1.1.54	23.543	2.85e-12	66.6	81	FP929055.1 Ruminococcus torques L2-14 draft genome	2640306	2641421	transporter
gnl|TC-DB|O30513|2.A.1.15.5	2.A.1.15.5	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|O30513|2.A.1.15.5	21.687	9.35e-06	45.1	98	FP929055.1 Ruminococcus torques L2-14 draft genome	2640066	2641460	transporter
gnl|TC-DB|Q6FBB3|2.A.1.15.7	2.A.1.15.7	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q6FBB3|2.A.1.15.7	22.151	1.35e-10	60.8	98	FP929055.1 Ruminococcus torques L2-14 draft genome	2640060	2641412	transporter
gnl|TC-DB|P13181|2.A.1.1.6	2.A.1.1.6	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P13181|2.A.1.1.6	23.295	3.15e-05	43.9	88	FP929055.1 Ruminococcus torques L2-14 draft genome	2639985	2641415	transporter
gnl|TC-DB|P13181|2.A.1.1.6	2.A.1.1.6	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P13181|2.A.1.1.6	23.295	3.15e-05	43.9	88	FP929055.1 Ruminococcus torques L2-14 draft genome	2639985	2641415	transporter
gnl|TC-DB|P13181|2.A.1.1.6	2.A.1.1.6	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P13181|2.A.1.1.6	23.295	3.15e-05	43.9	88	FP929055.1 Ruminococcus torques L2-14 draft genome	2639985	2641415	transporter
gnl|TC-DB|P13181|2.A.1.1.6	2.A.1.1.6	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|P13181|2.A.1.1.6	23.295	3.15e-05	43.9	88	FP929055.1 Ruminococcus torques L2-14 draft genome	2639985	2641415	transporter
gnl|TC-DB|Q93K64|2.A.118.1.1	2.A.118.1.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|Q93K64|2.A.118.1.1	29.327	9.09e-45	166	83	FP929055.1 Ruminococcus torques L2-14 draft genome	2903764	2904924	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|F8G8A9|2.A.118.1.5	29.537	1.65e-36	140	99	FP929055.1 Ruminococcus torques L2-14 draft genome	2903470	2904972	transporter
gnl|TC-DB|F8G8A9|2.A.118.1.5	2.A.118.1.5	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|F8G8A9|2.A.118.1.5	29.537	1.65e-36	140	99	FP929055.1 Ruminococcus torques L2-14 draft genome	2903470	2904972	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|L0SAV1|2.A.118.1.6	32.882	1.08e-52	189	95	FP929055.1 Ruminococcus torques L2-14 draft genome	2903506	2904924	transporter
gnl|TC-DB|L0SAV1|2.A.118.1.6	2.A.118.1.6	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|L0SAV1|2.A.118.1.6	32.882	1.08e-52	189	95	FP929055.1 Ruminococcus torques L2-14 draft genome	2903506	2904924	transporter
gnl|TC-DB|Q38YQ0|2.A.118.1.7	2.A.118.1.7	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|Q38YQ0|2.A.118.1.7	30.210	1.99e-51	186	97	FP929055.1 Ruminococcus torques L2-14 draft genome	2903488	2904966	transporter
gnl|TC-DB|Q7SCU1|2.A.1.1.82	2.A.1.1.82	cellobiose	EX_cpd00158_e0	rxn12598	gnl|TC-DB|Q7SCU1|2.A.1.1.82	22.629	8.25e-05	42.4	76	FP929055.1 Ruminococcus torques L2-14 draft genome	2640207	2641415	transporter
gnl|TC-DB|Q9SA36|2.A.1.19.39	2.A.1.19.39	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|Q9SA36|2.A.1.19.39	23.200	1.86e-08	54.3	85	FP929055.1 Ruminococcus torques L2-14 draft genome	2640051	2641466	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	29.175	1.71e-44	165	95	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753630	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q6IUV3|2.A.15.1.12	29.079	6.15e-29	119	92	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753597	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q6IUV3|2.A.15.1.12	29.079	6.15e-29	119	92	FP929055.1 Ruminococcus torques L2-14 draft genome	1752191	1753597	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q79VE0|2.A.15.1.2	23.992	1.49e-22	100	75	FP929055.1 Ruminococcus torques L2-14 draft genome	1752278	1753648	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q79VE0|2.A.15.1.2	23.992	1.49e-22	100	75	FP929055.1 Ruminococcus torques L2-14 draft genome	1752278	1753648	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q79VE0|2.A.15.1.2	23.992	1.49e-22	100	75	FP929055.1 Ruminococcus torques L2-14 draft genome	1752278	1753648	transporter
gnl|TC-DB|Q79VE0|2.A.15.1.2	2.A.15.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q79VE0|2.A.15.1.2	23.992	1.49e-22	100	75	FP929055.1 Ruminococcus torques L2-14 draft genome	1752278	1753648	transporter
gnl|TC-DB|Q93AK1|2.A.15.1.8	2.A.15.1.8	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93AK1|2.A.15.1.8	23.043	5.15e-25	106	87	FP929055.1 Ruminococcus torques L2-14 draft genome	1752308	1753627	transporter
gnl|TC-DB|P31553|2.A.15.2.1	2.A.15.2.1	CARNITINE	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|P31553|2.A.15.2.1	27.888	2.72e-34	135	96	FP929055.1 Ruminococcus torques L2-14 draft genome	1752146	1753597	transporter
gnl|TC-DB|B4EY22|2.A.15.2.2	2.A.15.2.2	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|B4EY22|2.A.15.2.2	26.523	3.29e-35	138	96	FP929055.1 Ruminococcus torques L2-14 draft genome	1752146	1753630	transporter
gnl|TC-DB|Q89YS8|2.A.1.7.18	2.A.1.7.18	D-glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|Q89YS8|2.A.1.7.18	18.584	3.9	26.6	78	FP929055.1 Ruminococcus torques L2-14 draft genome	3010137	3009232	transporter
gnl|TC-DB|ATN93525.1|2.A.19.4.15	2.A.19.4.15	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|ATN93525.1|2.A.19.4.15	23.481	5.92e-05	42.0	94	FP929055.1 Ruminococcus torques L2-14 draft genome	708628	707696	transporter
gnl|TC-DB|P45394|2.A.19.5.1	2.A.19.5.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P45394|2.A.19.5.1	32.468	1.32e-30	119	91	FP929055.1 Ruminococcus torques L2-14 draft genome	708598	707690	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	42.481	7.77e-37	137	81	FP929055.1 Ruminococcus torques L2-14 draft genome	708643	707846	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	42.481	7.77e-37	137	81	FP929055.1 Ruminococcus torques L2-14 draft genome	708643	707846	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q57556|2.A.19.5.3	33.798	4.02e-33	125	88	FP929055.1 Ruminococcus torques L2-14 draft genome	708598	707738	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q57556|2.A.19.5.3	33.798	4.02e-33	125	88	FP929055.1 Ruminococcus torques L2-14 draft genome	708598	707738	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q8TPA6|2.A.19.5.4	30.357	1.27e-35	134	94	FP929055.1 Ruminococcus torques L2-14 draft genome	708604	707702	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8TPA6|2.A.19.5.4	30.357	1.27e-35	134	94	FP929055.1 Ruminococcus torques L2-14 draft genome	708604	707702	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	melibiose	EX_cpd03198_e0	rxn05612,rxn08906,rxn08907,rxn29106	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	38.512	7.90e-81	270	99	FP929055.1 Ruminococcus torques L2-14 draft genome	266689	268044	transporter
gnl|TC-DB|A7ZUZ0|2.A.2.1.1	2.A.2.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A7ZUZ0|2.A.2.1.1	38.512	7.90e-81	270	99	FP929055.1 Ruminococcus torques L2-14 draft genome	266689	268044	transporter
gnl|TC-DB|P16256|2.A.21.1.1	2.A.21.1.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P16256|2.A.21.1.1	25.873	1.13e-17	83.6	96	FP929055.1 Ruminococcus torques L2-14 draft genome	2540411	2539017	transporter
gnl|TC-DB|B3W8U5|2.A.2.1.2	2.A.2.1.2	N-acetylglucosamine	EX_cpd00122_e0	rxn12630	gnl|TC-DB|B3W8U5|2.A.2.1.2	27.157	1.15e-19	89.7	99	FP929055.1 Ruminococcus torques L2-14 draft genome	633515	632406	transporter
gnl|TC-DB|P07117|2.A.21.2.1	2.A.21.2.1	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P07117|2.A.21.2.1	41.739	2.65e-77	261	87	FP929055.1 Ruminococcus torques L2-14 draft genome	27902	26553	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	38.878	2.62e-76	259	94	FP929055.1 Ruminococcus torques L2-14 draft genome	27917	26448	transporter
gnl|TC-DB|Q7A4Q7|2.A.21.2.2	2.A.21.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q7A4Q7|2.A.21.2.2	38.878	2.62e-76	259	94	FP929055.1 Ruminococcus torques L2-14 draft genome	27917	26448	transporter
