metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00071_medium	Acetaldehyde	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00363_medium	Ethanol	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Akkermansia_muciniphila']
cpd00448_medium	D-Glyceraldehyde	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd11640_medium	H2	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00359_medium	indol	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd11574_medium	Molybdate	False	[]	[]
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	False	[]	[]
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00220_medium	Riboflavin	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila']
cpd00133_medium	Nicotinamide	False	['Akkermansia_muciniphila']	['Akkermansia_muciniphila']
cpd00644_medium	PAN	True	['Akkermansia_muciniphila']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00215_medium	Pyridoxal	False	['Akkermansia_muciniphila']	['Akkermansia_muciniphila']
cpd00087_medium	Tetrahydrofolate	True	['Akkermansia_muciniphila']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00314_medium	D-Mannitol	False	[]	['Akkermansia_muciniphila']
cpd00588_medium	Sorbitol	False	['Akkermansia_muciniphila']	['Akkermansia_muciniphila']
cpd00208_medium	LACT	False	[]	['Akkermansia_muciniphila']
cpd00108_medium	Galactose	False	['Akkermansia_muciniphila']	['Akkermansia_muciniphila']
cpd00322_medium	L-Isoleucine	True	['Akkermansia_muciniphila']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00066_medium	L-Phenylalanine	False	['Akkermansia_muciniphila']	['Akkermansia_muciniphila']
cpd00065_medium	L-Tryptophan	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00069_medium	L-Tyrosine	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd01262_medium	Amylotriose	False	[]	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00121_medium	L-Inositol	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00020_medium	Pyruvate	False	['Akkermansia_muciniphila']	[]
cpd00047_medium	Formate	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00159_medium	L-Lactate	False	['Akkermansia_muciniphila']	[]
cpd00221_medium	D-Lactate	False	['Akkermansia_muciniphila']	[]
cpd00105_medium	D-Ribose	True	['Akkermansia_muciniphila']	['Methanobrevibacter_smithii']
cpd00154_medium	Xylose	False	[]	[]
cpd00003_medium	NAD	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00010_medium	CoA	True	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']
cpd00017_medium	S-Adenosyl-L-methionine	False	['Akkermansia_muciniphila']	[]
cpd00024_medium	2-Oxoglutarate	False	['Akkermansia_muciniphila']	[]
cpd00028_medium	Heme	False	['Akkermansia_muciniphila']	[]
cpd00038_medium	GTP	False	['Akkermansia_muciniphila']	[]
cpd00118_medium	Putrescine	False	['Akkermansia_muciniphila']	[]
cpd00210_medium	Taurine	True	['Methanobrevibacter_smithii']	['Akkermansia_muciniphila']
cpd00367_medium	Cytidine	False	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	[]	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd90003_medium	starch (n=27, 3xalpha1-6, 23xalpha1-4)	False	[]	[]
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00526_medium	Cholate	True	['Methanobrevibacter_smithii']	['Akkermansia_muciniphila']
cpd00152_medium	Agmatine	False	['Akkermansia_muciniphila']	[]
cpd03247_medium	Glycochenodeoxycholate	False	[]	['Methanobrevibacter_smithii']
cpd01663_medium	Chenodiol	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd01318_medium	Glycocholate	False	[]	['Methanobrevibacter_smithii']
cpd00098_medium	Choline	False	[]	[]
cpd00107_medium	L-Leucine	False	[]	['Methanobrevibacter_smithii']
cpd00209_medium	Nitrate	False	[]	[]
cpd00266_medium	Carnitine	False	[]	[]
cpd00540_medium	BET	False	[]	[]
cpd03424_medium	Vitamin B12	False	[]	[]
cpd08305_medium	crotonobetaine	False	[]	[]
cpd00092_medium	Uracil	False	['Methanobrevibacter_smithii']	[]
cpd00309_medium	XAN	False	['Methanobrevibacter_smithii']	[]
cpd00104_medium	BIOT	False	[]	[]
cpd00158_medium	CELB	False	[]	[]
cpd00100_medium	Glycerol	False	['Methanobrevibacter_smithii']	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd00211_medium	Butyrate	False	[]	[]
cpd01015_medium	Cyanate	False	[]	[]
cpd00794_medium	TRHL	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd11416_medium	Community Biomass	False	['Akkermansia_muciniphila', 'Methanobrevibacter_smithii']	[]
