metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00246_medium	Inosine	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00182_medium	Adenosine	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00013_medium	NH3	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd04098_medium	Arsenite	False	[]	[]
cpd00063_medium	Ca2+	False	[]	['Segatella_copri']
cpd01012_medium	Cd2+	False	[]	[]
cpd00158_medium	CELB	False	[]	['Segatella_copri']
cpd00058_medium	Cu2+	False	[]	['Segatella_copri']
cpd00363_medium	Ethanol	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd10515_medium	Fe2+	False	[]	['Segatella_copri']
cpd00047_medium	Formate	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00082_medium	D-Fructose	True	['Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00106_medium	Fumarate	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00281_medium	GABA	False	['Methanobrevibacter_smithii']	[]
cpd00100_medium	Glycerol	True	['Methanobrevibacter_smithii']	['Segatella_copri']
cpd00121_medium	L-Inositol	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii']
cpd00205_medium	K+	False	[]	['Segatella_copri']
cpd00208_medium	LACT	False	[]	['Segatella_copri']
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd01132_medium	Puromycin	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd00065_medium	L-Tryptophan	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00211_medium	Butyrate	False	[]	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Segatella_copri']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Segatella_copri']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd01107_medium	Decanoate	False	[]	['Segatella_copri']
cpd01741_medium	ddca	False	['Segatella_copri']	[]
cpd03847_medium	Myristic acid	False	[]	['Segatella_copri']
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Segatella_copri']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Segatella_copri']
cpd00036_medium	Succinate	True	['Segatella_copri']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00794_medium	TRHL	False	['Segatella_copri']	[]
cpd00054_medium	L-Serine	False	[]	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd11451_medium	mql7	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd11606_medium	Menaquinone 7	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	True	['Segatella_copri']	['Methanobrevibacter_smithii']
cpd00314_medium	D-Mannitol	False	['Segatella_copri']	['Segatella_copri']
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	[]	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Segatella_copri']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00141_medium	Propionate	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Segatella_copri']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd11640_medium	H2	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00359_medium	indol	True	['Methanobrevibacter_smithii']	['Segatella_copri']
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['Methanobrevibacter_smithii', 'Segatella_copri']	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	True	['Segatella_copri']	['Methanobrevibacter_smithii']
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Segatella_copri']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd00184_medium	Thymidine	False	['Segatella_copri']	[]
cpd00130_medium	L-Malate	False	['Segatella_copri']	[]
cpd00137_medium	Citrate	False	['Segatella_copri']	[]
cpd00159_medium	L-Lactate	False	['Segatella_copri']	[]
cpd00280_medium	D-Galacturonate	False	[]	[]
cpd00221_medium	D-Lactate	False	['Segatella_copri']	[]
cpd00076_medium	Sucrose	False	[]	['Segatella_copri']
cpd00276_medium	GLUM	False	[]	[]
cpd00306_medium	Xylitol	False	[]	['Segatella_copri']
cpd28763_medium	Inulin	False	[]	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd90008_medium	Maltotridecaose	False	[]	[]
cpd90005_medium	Maltooctaose	False	[]	[]
cpd90007_medium	Maltohexaose	False	[]	[]
cpd90006_medium	Maltoundecaose	False	[]	[]
cpd90003_medium	starch (n=27, 3xalpha1-6, 23xalpha1-4)	False	[]	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd90004_medium	starch (n=19, 3xalpha1-6, 15xalpha1-4)	False	[]	[]
cpd23431_medium	3-dehydrocholate	False	['Segatella_copri']	[]
cpd23430_medium	isocholate	False	['Segatella_copri']	[]
cpd90020_medium	Cellulose	False	[]	[]
cpd00588_medium	Sorbitol	False	['Segatella_copri']	['Segatella_copri']
cpd00300_medium	Urate	False	['Segatella_copri']	['Segatella_copri']
cpd00066_medium	L-Phenylalanine	False	[]	['Segatella_copri']
cpd03198_medium	Melibiose	False	[]	[]
cpd00222_medium	GLCN	False	[]	[]
cpd00164_medium	Glucuronate	False	[]	[]
cpd00017_medium	S-Adenosyl-L-methionine	False	['Segatella_copri']	[]
cpd00024_medium	2-Oxoglutarate	False	['Segatella_copri']	[]
cpd00139_medium	Glycolate	False	[]	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd01354_medium	beta-Lactose	False	[]	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd00006_medium	NADP	False	['Segatella_copri']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Segatella_copri']	[]
