metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd00211_medium	Butyrate	False	[]	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Parviromonas_micra']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd01107_medium	Decanoate	False	[]	[]
cpd01741_medium	ddca	False	[]	[]
cpd03847_medium	Myristic acid	False	[]	[]
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Parviromonas_micra']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Parviromonas_micra']
cpd00036_medium	Succinate	True	['Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd00794_medium	TRHL	False	[]	[]
cpd00054_medium	L-Serine	True	['Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd11451_medium	mql7	False	[]	[]
cpd11606_medium	Menaquinone 7	False	[]	[]
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	False	[]	[]
cpd00314_medium	D-Mannitol	False	[]	[]
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	[]	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Parviromonas_micra']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd00141_medium	Propionate	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Parviromonas_micra']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd11640_medium	H2	True	['Methanobrevibacter_smithii', 'Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd00359_medium	indol	False	['Methanobrevibacter_smithii']	[]
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	False	['Methanobrevibacter_smithii']	[]
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	True	['Parviromonas_micra']	['Methanobrevibacter_smithii']
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Parviromonas_micra']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd00118_medium	Putrescine	False	['Parviromonas_micra']	[]
cpd00264_medium	Spermidine	False	[]	[]
cpd00268_medium	H2S2O3	False	[]	[]
cpd00130_medium	L-Malate	False	['Parviromonas_micra']	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd00012_medium	PPi	False	['Parviromonas_micra']	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd28763_medium	Inulin	False	[]	[]
cpd01354_medium	beta-Lactose	False	[]	[]
cpd03808_medium	Lacto-N-biose	False	[]	[]
cpd00218_medium	Niacin	False	['Parviromonas_micra']	['Parviromonas_micra']
cpd00300_medium	Urate	False	['Parviromonas_micra']	['Parviromonas_micra']
cpd00066_medium	L-Phenylalanine	False	[]	['Parviromonas_micra']
cpd03246_medium	Taurochenodeoxycholate	False	[]	['Parviromonas_micra']
cpd02227_medium	S-Ribosylhomocysteine	False	['Parviromonas_micra']	[]
cpd00152_medium	Agmatine	False	['Parviromonas_micra']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Parviromonas_micra']	[]
