metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00540_medium	BET	False	[]	[]
cpd03424_medium	Vitamin B12	False	[]	[]
cpd08305_medium	crotonobetaine	False	[]	[]
cpd10516_medium	fe3	False	[]	['Gemella_morbillorum']
cpd00067_medium	H+	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00092_medium	Uracil	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00367_medium	Cytidine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Gemella_morbillorum']
cpd00309_medium	XAN	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00311_medium	Guanosine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00035_medium	L-Alanine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00971_medium	Na+	False	[]	[]
cpd00060_medium	L-Methionine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00104_medium	BIOT	False	[]	[]
cpd00220_medium	Riboflavin	True	['Methanobrevibacter_smithii']	['Gemella_morbillorum']
cpd00084_medium	L-Cysteine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00069_medium	L-Tyrosine	True	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00644_medium	PAN	False	[]	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00246_medium	Inosine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00182_medium	Adenosine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00013_medium	NH3	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd04098_medium	Arsenite	False	[]	[]
cpd00063_medium	Ca2+	False	[]	['Gemella_morbillorum']
cpd01012_medium	Cd2+	False	[]	[]
cpd00158_medium	CELB	False	[]	[]
cpd00058_medium	Cu2+	False	[]	['Gemella_morbillorum']
cpd00363_medium	Ethanol	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd10515_medium	Fe2+	False	['Gemella_morbillorum']	['Gemella_morbillorum']
cpd00047_medium	Formate	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00082_medium	D-Fructose	False	[]	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00106_medium	Fumarate	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00281_medium	GABA	False	['Methanobrevibacter_smithii']	[]
cpd00100_medium	Glycerol	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00121_medium	L-Inositol	False	['Methanobrevibacter_smithii']	[]
cpd00205_medium	K+	False	[]	['Gemella_morbillorum']
cpd00208_medium	LACT	False	[]	[]
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd01132_medium	Puromycin	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd00065_medium	L-Tryptophan	True	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00211_medium	Butyrate	False	[]	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Gemella_morbillorum']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Gemella_morbillorum']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd01107_medium	Decanoate	False	[]	[]
cpd01741_medium	ddca	False	[]	[]
cpd03847_medium	Myristic acid	False	[]	[]
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Gemella_morbillorum']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Gemella_morbillorum']
cpd00036_medium	Succinate	True	['Gemella_morbillorum']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00794_medium	TRHL	False	[]	[]
cpd00054_medium	L-Serine	True	['Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd11451_medium	mql7	False	[]	[]
cpd11606_medium	Menaquinone 7	False	[]	[]
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	False	[]	[]
cpd00314_medium	D-Mannitol	False	[]	['Gemella_morbillorum']
cpd00180_medium	Oxalate	False	['Methanobrevibacter_smithii']	[]
cpd00393_medium	Folate	False	[]	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Gemella_morbillorum']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00141_medium	Propionate	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Gemella_morbillorum']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd11640_medium	H2	False	['Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00359_medium	indol	False	['Methanobrevibacter_smithii']	[]
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	['Gemella_morbillorum']	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	True	['Gemella_morbillorum']	['Methanobrevibacter_smithii']
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Gemella_morbillorum']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd00118_medium	Putrescine	False	['Gemella_morbillorum']	[]
cpd00264_medium	Spermidine	False	[]	[]
cpd00137_medium	Citrate	False	[]	[]
cpd00066_medium	L-Phenylalanine	False	[]	['Gemella_morbillorum']
cpd00139_medium	Glycolate	False	[]	[]
cpd00122_medium	N-Acetyl-D-glucosamine	False	[]	[]
cpd00232_medium	Neu5Ac	False	[]	[]
cpd00117_medium	D-Alanine	False	['Gemella_morbillorum']	[]
cpd00276_medium	GLUM	False	[]	[]
cpd00222_medium	GLCN	False	[]	[]
cpd00080_medium	Glycerol-3-phosphate	False	['Gemella_morbillorum']	[]
cpd00159_medium	L-Lactate	False	['Gemella_morbillorum']	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd00550_medium	D-Serine	False	['Gemella_morbillorum']	[]
cpd00076_medium	Sucrose	False	[]	['Gemella_morbillorum']
cpd00366_medium	Ribitol	False	[]	[]
cpd00221_medium	D-Lactate	False	['Gemella_morbillorum']	[]
cpd00573_medium	L-Idonate	False	[]	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd00588_medium	Sorbitol	False	[]	['Gemella_morbillorum']
cpd00017_medium	S-Adenosyl-L-methionine	False	['Gemella_morbillorum']	[]
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd28763_medium	Inulin	False	[]	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd01354_medium	beta-Lactose	False	[]	[]
cpd03808_medium	Lacto-N-biose	False	[]	[]
cpd00832_medium	N-Acetyl-D-chondrosamine	False	[]	[]
cpd00133_medium	Nicotinamide	False	['Gemella_morbillorum']	['Gemella_morbillorum']
cpd00215_medium	Pyridoxal	False	[]	['Gemella_morbillorum']
cpd00300_medium	Urate	False	['Gemella_morbillorum']	['Gemella_morbillorum']
cpd00020_medium	Pyruvate	False	['Gemella_morbillorum']	[]
cpd00006_medium	NADP	False	['Gemella_morbillorum']	[]
cpd00268_medium	H2S2O3	False	[]	[]
cpd00038_medium	GTP	False	['Gemella_morbillorum']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Gemella_morbillorum']	[]
