metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00035_medium	L-Alanine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00060_medium	L-Methionine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00220_medium	Riboflavin	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks']
cpd00084_medium	L-Cysteine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00069_medium	L-Tyrosine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00066_medium	L-Phenylalanine	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd00054_medium	L-Serine	True	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00644_medium	PAN	True	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00246_medium	Inosine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00182_medium	Adenosine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00013_medium	NH3	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00020_medium	Pyruvate	False	['IHE3034_Ecoli_pks']	[]
cpd00139_medium	Glycolate	False	['IHE3034_Ecoli_pks']	[]
cpd00122_medium	N-Acetyl-D-glucosamine	False	['IHE3034_Ecoli_pks']	[]
cpd00232_medium	Neu5Ac	False	['IHE3034_Ecoli_pks']	[]
cpd00029_medium	Acetate	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00024_medium	2-Oxoglutarate	False	['IHE3034_Ecoli_pks']	[]
cpd00117_medium	D-Alanine	False	['IHE3034_Ecoli_pks']	[]
cpd04098_medium	Arsenite	False	[]	[]
cpd00132_medium	L-Asparagine	True	['IHE3034_Ecoli_pks']	['Methanobrevibacter_smithii']
cpd00063_medium	Ca2+	False	[]	['IHE3034_Ecoli_pks']
cpd01012_medium	Cd2+	False	[]	[]
cpd00158_medium	CELB	False	[]	['IHE3034_Ecoli_pks']
cpd00307_medium	Cytosine	False	['IHE3034_Ecoli_pks']	[]
cpd00058_medium	Cu2+	False	[]	['IHE3034_Ecoli_pks']
cpd10515_medium	Fe2+	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd00082_medium	D-Fructose	True	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00106_medium	Fumarate	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00281_medium	GABA	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks']
cpd00276_medium	GLUM	False	['IHE3034_Ecoli_pks']	[]
cpd00870_medium	gamma-butyrobetaine	False	[]	[]
cpd00222_medium	GLCN	False	['IHE3034_Ecoli_pks']	[]
cpd00609_medium	D-Glucarate	False	[]	[]
cpd00164_medium	Glucuronate	False	['IHE3034_Ecoli_pks']	[]
cpd00080_medium	Glycerol-3-phosphate	False	['IHE3034_Ecoli_pks']	[]
cpd00100_medium	Glycerol	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00033_medium	Glycine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00121_medium	L-Inositol	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['Methanobrevibacter_smithii']
cpd00205_medium	K+	False	[]	['IHE3034_Ecoli_pks']
cpd00208_medium	LACT	False	[]	['IHE3034_Ecoli_pks']
cpd00159_medium	L-Lactate	False	['IHE3034_Ecoli_pks']	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd00138_medium	D-Mannose	True	['IHE3034_Ecoli_pks']	['Methanobrevibacter_smithii']
cpd03198_medium	Melibiose	False	[]	[]
cpd00314_medium	D-Mannitol	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd00141_medium	Propionate	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd01132_medium	Puromycin	False	[]	[]
cpd00382_medium	Melitose	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd01030_medium	Salicin	False	[]	[]
cpd00588_medium	Sorbitol	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd00550_medium	D-Serine	False	['IHE3034_Ecoli_pks']	[]
cpd00036_medium	Succinate	True	['IHE3034_Ecoli_pks']	['Methanobrevibacter_smithii']
cpd00076_medium	Sucrose	False	[]	['IHE3034_Ecoli_pks']
cpd00065_medium	L-Tryptophan	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00280_medium	D-Galacturonate	False	[]	[]
cpd01217_medium	Xanthosine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00176_medium	2-keto-3-deoxygluconate	False	['IHE3034_Ecoli_pks']	[]
cpd01092_medium	Allantoin	False	[]	[]
cpd00211_medium	Butyrate	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd00366_medium	Ribitol	False	['IHE3034_Ecoli_pks']	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00059_medium	L-Ascorbate	False	[]	['IHE3034_Ecoli_pks']
cpd00099_medium	Cl-	False	[]	['IHE3034_Ecoli_pks']
cpd00277_medium	Deoxyguanosine	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00221_medium	D-Lactate	False	['IHE3034_Ecoli_pks']	[]
cpd00412_medium	Deoxyuridine	False	['IHE3034_Ecoli_pks']	[]
cpd01107_medium	Decanoate	False	[]	['IHE3034_Ecoli_pks']
cpd01741_medium	ddca	False	[]	[]
cpd03847_medium	Myristic acid	False	[]	['IHE3034_Ecoli_pks']
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	['IHE3034_Ecoli_pks']
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['IHE3034_Ecoli_pks']
cpd15269_medium	octadecenoate	False	[]	['IHE3034_Ecoli_pks']
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	['IHE3034_Ecoli_pks']
cpd00653_medium	D-Galactonate	False	[]	[]
cpd00025_medium	H2O2	False	[]	[]
cpd11640_medium	H2	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00531_medium	Hg2+	False	[]	[]
cpd00573_medium	L-Idonate	False	['IHE3034_Ecoli_pks']	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd00254_medium	Mg	False	[]	['IHE3034_Ecoli_pks']
cpd00104_medium	BIOT	False	[]	[]
cpd00017_medium	S-Adenosyl-L-methionine	False	['IHE3034_Ecoli_pks']	[]
cpd04097_medium	Pb	False	[]	[]
cpd00489_medium	4-Hydroxyphenylacetate	False	[]	[]
cpd00185_medium	D-Arabinose	False	['IHE3034_Ecoli_pks']	[]
cpd00010_medium	CoA	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00306_medium	Xylitol	False	[]	['IHE3034_Ecoli_pks']
cpd00136_medium	4-Hydroxybenzoate	False	['IHE3034_Ecoli_pks']	[]
cpd00380_medium	Itaconate	False	[]	[]
cpd00152_medium	Agmatine	False	['IHE3034_Ecoli_pks']	[]
cpd00109_medium	Cytochrome c3+	False	[]	[]
cpd15561_medium	Ubiquinol-8	False	[]	[]
cpd00110_medium	Cytochrome c2+	False	[]	[]
cpd15560_medium	Ubiquinone-8	False	[]	[]
cpd00006_medium	NADP	False	['IHE3034_Ecoli_pks']	[]
cpd11451_medium	mql7	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd11606_medium	Menaquinone 7	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd00038_medium	GTP	False	['IHE3034_Ecoli_pks']	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd01354_medium	beta-Lactose	False	[]	[]
cpd03808_medium	Lacto-N-biose	False	[]	[]
cpd90008_medium	Maltotridecaose	False	[]	[]
cpd00001_medium	H2O	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd90005_medium	Maltooctaose	False	[]	[]
cpd90007_medium	Maltohexaose	False	[]	[]
cpd90006_medium	Maltoundecaose	False	[]	[]
cpd90003_medium	starch (n=27, 3xalpha1-6, 23xalpha1-4)	False	[]	[]
cpd90004_medium	starch (n=19, 3xalpha1-6, 15xalpha1-4)	False	[]	[]
cpd00832_medium	N-Acetyl-D-chondrosamine	False	[]	[]
cpd00526_medium	Cholate	True	['Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks']
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	[]
cpd23431_medium	3-dehydrocholate	False	[]	[]
cpd23430_medium	isocholate	False	[]	[]
cpd01663_medium	Chenodiol	True	['Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	[]
cpd22614_medium	sulfoquinovose	False	[]	[]
cpd31356_medium	(S)-2,3-Dihydroxypropane-1-sulfonate	False	[]	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90020_medium	Cellulose	False	[]	[]
cpd90022_medium	Xylan-b-1-4	False	[]	[]
cpd00155_medium	glycogen	False	[]	[]
cpd00011_medium	CO2	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['IHE3034_Ecoli_pks']	[]
cpd00073_medium	Urea	False	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	[]
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00363_medium	Ethanol	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00055_medium	Formaldehyde	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00448_medium	D-Glyceraldehyde	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00239_medium	H2S	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00359_medium	indol	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	[]	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	['IHE3034_Ecoli_pks']	[]
cpd00116_medium	Methanol	True	['IHE3034_Ecoli_pks']	['Methanobrevibacter_smithii']
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00133_medium	Nicotinamide	False	['IHE3034_Ecoli_pks']	['IHE3034_Ecoli_pks']
cpd00417_medium	L-Lyxitol	False	['IHE3034_Ecoli_pks']	[]
cpd00047_medium	Formate	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00003_medium	NAD	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd00180_medium	Oxalate	True	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']
cpd03247_medium	Glycochenodeoxycholate	False	[]	['Methanobrevibacter_smithii']
cpd01318_medium	Glycocholate	False	[]	['Methanobrevibacter_smithii']
cpd01015_medium	Cyanate	False	[]	[]
cpd00393_medium	Folate	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd11416_medium	Community Biomass	False	['IHE3034_Ecoli_pks', 'Methanobrevibacter_smithii']	[]
