metabolite_id	metabolite_name	cross_feeding	produced_by	consumed_by
cpd00644_medium	PAN	False	[]	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00246_medium	Inosine	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00182_medium	Adenosine	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00013_medium	NH3	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd04098_medium	Arsenite	False	[]	[]
cpd00063_medium	Ca2+	False	[]	['Clostridium_symbiosium']
cpd01012_medium	Cd2+	False	[]	[]
cpd00158_medium	CELB	False	[]	[]
cpd00058_medium	Cu2+	False	[]	['Clostridium_symbiosium']
cpd00363_medium	Ethanol	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd10515_medium	Fe2+	False	[]	['Clostridium_symbiosium']
cpd00047_medium	Formate	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00082_medium	D-Fructose	True	['Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00106_medium	Fumarate	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00281_medium	GABA	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Clostridium_symbiosium']
cpd00100_medium	Glycerol	False	['Methanobrevibacter_smithii']	[]
cpd00121_medium	L-Inositol	False	['Methanobrevibacter_smithii']	[]
cpd00205_medium	K+	False	[]	['Clostridium_symbiosium']
cpd00208_medium	LACT	False	[]	['Clostridium_symbiosium']
cpd11574_medium	Molybdate	False	[]	[]
cpd00075_medium	Nitrite	False	[]	[]
cpd01132_medium	Puromycin	False	[]	[]
cpd00396_medium	L-Rhamnose	False	[]	[]
cpd00065_medium	L-Tryptophan	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd01217_medium	Xanthosine	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00211_medium	Butyrate	False	['Clostridium_symbiosium']	[]
cpd00751_medium	L-Fucose	False	[]	[]
cpd00132_medium	L-Asparagine	True	['Clostridium_symbiosium']	['Methanobrevibacter_smithii']
cpd00099_medium	Cl-	False	[]	['Clostridium_symbiosium']
cpd01015_medium	Cyanate	False	[]	[]
cpd00277_medium	Deoxyguanosine	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd01107_medium	Decanoate	False	[]	[]
cpd01741_medium	ddca	False	[]	[]
cpd03847_medium	Myristic acid	False	[]	[]
cpd15298_medium	tetradecenoate	False	[]	[]
cpd00214_medium	Palmitate	False	[]	[]
cpd15237_medium	hexadecenoate	False	[]	[]
cpd01080_medium	ocdca	False	[]	['Clostridium_symbiosium']
cpd15269_medium	octadecenoate	False	[]	[]
cpd01113_medium	Hexanoate	False	[]	[]
cpd03846_medium	octanoate	False	[]	[]
cpd00531_medium	Hg2+	False	[]	[]
cpd00254_medium	Mg	False	[]	['Clostridium_symbiosium']
cpd00036_medium	Succinate	True	['Clostridium_symbiosium']	['Methanobrevibacter_smithii']
cpd04097_medium	Pb	False	[]	[]
cpd00185_medium	D-Arabinose	False	[]	[]
cpd00010_medium	CoA	False	['Methanobrevibacter_smithii']	[]
cpd00794_medium	TRHL	False	[]	[]
cpd00054_medium	L-Serine	True	['Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd11976_medium	Maltodextrin	False	[]	[]
cpd00153_medium	Benzoate	False	[]	[]
cpd00003_medium	NAD	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd11451_medium	mql7	False	[]	[]
cpd11606_medium	Menaquinone 7	False	[]	[]
cpd17026_medium	methymenaquinol 7	False	[]	[]
cpd17027_medium	methylmenaquinone 7	False	[]	[]
cpd00138_medium	D-Mannose	False	[]	[]
cpd00314_medium	D-Mannitol	False	[]	['Clostridium_symbiosium']
cpd00180_medium	Oxalate	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00393_medium	Folate	False	[]	[]
cpd02829_medium	3alpha,12alpha-Dihydroxy-7-oxo-5beta-cholanate	False	['Methanobrevibacter_smithii']	[]
cpd35610_medium	3alpha-hydroxy-7-oxo-5beta-cholan-24-oate	False	['Methanobrevibacter_smithii']	[]
cpd11746_medium	Cellulose	False	[]	[]
cpd01376_medium	Cellotetraose	False	[]	[]
cpd90021_medium	Xylan-b-1-4	False	[]	[]
cpd90022_medium	Xylooligo-b-1-4	False	[]	[]
cpd00011_medium	CO2	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00007_medium	O2	False	[]	[]
cpd01981_medium	5-Methylthio-D-ribose	False	['Clostridium_symbiosium']	[]
cpd00029_medium	Acetate	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00141_medium	Propionate	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd01861_medium	(R)-1,2-Propanediol	False	[]	[]
cpd00453_medium	1,2-Propanediol	False	[]	[]
cpd00071_medium	Acetaldehyde	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00150_medium	HCN	False	[]	[]
cpd08021_medium	DMSO	False	[]	[]
cpd00450_medium	Methyl sulfide	False	[]	[]
cpd00055_medium	Formaldehyde	True	['Methanobrevibacter_smithii']	['Clostridium_symbiosium']
cpd00448_medium	D-Glyceraldehyde	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00025_medium	H2O2	False	[]	[]
cpd00239_medium	H2S	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd11640_medium	H2	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00359_medium	indol	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd00659_medium	Nitrous oxide	False	[]	[]
cpd00418_medium	NO	False	[]	[]
cpd00371_medium	Propanal	False	['Clostridium_symbiosium']	[]
cpd00811_medium	(CH3)3NO	False	[]	[]
cpd00324_medium	MTTL	True	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd01024_medium	Methane	False	['Methanobrevibacter_smithii']	[]
cpd00204_medium	CO	False	[]	[]
cpd00116_medium	Methanol	True	['Clostridium_symbiosium']	['Methanobrevibacter_smithii']
cpd00528_medium	N2	False	[]	[]
cpd11632_medium	hn	False	[]	[]
cpd03662_medium	n-Butanol	False	[]	[]
cpd00178_medium	Acetone	False	[]	[]
cpd01618_medium	1,3-Propanediol	False	[]	[]
cpd00087_medium	Tetrahydrofolate	False	[]	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']
cpd03047_medium	Taurocholate	False	[]	['Methanobrevibacter_smithii']
cpd00118_medium	Putrescine	False	[]	[]
cpd00264_medium	Spermidine	False	['Clostridium_symbiosium']	[]
cpd00268_medium	H2S2O3	False	[]	[]
cpd00130_medium	L-Malate	False	['Clostridium_symbiosium']	[]
cpd00137_medium	Citrate	False	[]	[]
cpd00276_medium	GLUM	False	[]	[]
cpd00222_medium	GLCN	False	['Clostridium_symbiosium']	[]
cpd00159_medium	L-Lactate	False	['Clostridium_symbiosium']	[]
cpd01262_medium	Amylotriose	False	[]	[]
cpd00012_medium	PPi	False	['Clostridium_symbiosium']	[]
cpd00221_medium	D-Lactate	False	['Clostridium_symbiosium']	[]
cpd00653_medium	D-Galactonate	False	[]	[]
cpd01399_medium	Maltotetraose	False	[]	[]
cpd15494_medium	Maltoheptaose	False	[]	[]
cpd00380_medium	Itaconate	False	['Clostridium_symbiosium']	[]
cpd01133_medium	Stachyose	False	[]	[]
cpd02733_medium	Deoxycholate	False	[]	[]
cpd01354_medium	beta-Lactose	False	[]	[]
cpd03808_medium	Lacto-N-biose	False	[]	[]
cpd23431_medium	3-dehydrocholate	False	['Clostridium_symbiosium']	[]
cpd00155_medium	glycogen	False	[]	[]
cpd27289_medium	indole-3-propionate	False	[]	[]
cpd03343_medium	Phenylpropanoate	False	[]	[]
cpd01202_medium	Phloretate	False	[]	[]
cpd00215_medium	Pyridoxal	False	[]	['Clostridium_symbiosium']
cpd00076_medium	Sucrose	False	[]	['Clostridium_symbiosium']
cpd00300_medium	Urate	False	['Clostridium_symbiosium']	['Clostridium_symbiosium']
cpd00066_medium	L-Phenylalanine	False	['Clostridium_symbiosium']	['Clostridium_symbiosium']
cpd00020_medium	Pyruvate	False	['Clostridium_symbiosium']	[]
cpd00232_medium	Neu5Ac	False	[]	[]
cpd00038_medium	GTP	False	['Clostridium_symbiosium']	[]
cpd00307_medium	Cytosine	False	['Clostridium_symbiosium']	[]
cpd11416_medium	Community Biomass	False	['Methanobrevibacter_smithii', 'Clostridium_symbiosium']	[]
